start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
2016-06-29,20.0,11.0,2016-06-29,20.0,29.0,June,2016,Business,Cary,Durham,16.737136,Meeting,18.0,55.79045333333333,Wednesday,Evening
2016-06-30,20.0,9.0,2016-06-30,20.0,26.0,June,2016,Business,Cary,Durham,15.932466,Meeting,17.0,56.23223294117647,Thursday,Evening
2016-07-01,0.0,0.0,2016-07-01,0.0,25.0,July,2016,Business,Durham,Cary,15.932466,Meeting,25.0,38.2379184,Friday,Night
2016-07-01,9.0,34.0,2016-07-01,9.0,57.0,July,2016,Business,Cary,Raleigh,21.404222,Meeting,23.0,55.83710086956521,Friday,Morning
2016-07-01,12.0,36.0,2016-07-01,13.0,0.0,July,2016,Business,Raleigh,Cary,18.185542,Meeting,24.0,45.463855,Friday,Morning
2016-07-01,20.0,6.0,2016-07-01,20.0,24.0,July,2016,Business,Cary,Durham,16.89807,Meeting,18.0,56.3269,Friday,Evening
2016-07-02,20.0,18.0,2016-07-02,20.0,36.0,July,2016,Business,Cary,Durham,16.254334,Meeting,18.0,54.181113333333336,Saturday,Evening
2016-07-03,0.0,28.0,2016-07-03,0.0,38.0,July,2016,Business,Cary,Morrisville,4.9889540000000006,Errand/Supplies,10.0,29.933724000000005,Sunday,Night
2016-07-03,3.0,2.0,2016-07-03,3.0,8.0,July,2016,Business,Morrisville,Cary,4.9889540000000006,Errand/Supplies,6.0,49.889540000000004,Sunday,Night
2016-07-03,20.0,0.0,2016-07-03,20.0,18.0,July,2016,Business,Cary,Durham,15.932466,Meeting,18.0,53.10822,Sunday,Evening
2016-07-04,0.0,32.0,2016-07-04,0.0,47.0,July,2016,Business,Durham,Cary,15.932466,Meeting,15.0,63.729864,Monday,Night
2016-07-04,17.0,31.0,2016-07-04,17.0,49.0,July,2016,Business,Whitebridge,Summerwinds,14.162192000000001,Meeting,18.0,47.207306666666675,Monday,Afternoon
2016-07-04,18.0,23.0,2016-07-04,18.0,49.0,July,2016,Business,Summerwinds,Whitebridge,14.001257999999998,Temporary Site,26.0,32.31059538461538,Monday,Afternoon
2016-07-04,20.0,0.0,2016-07-04,20.0,17.0,July,2016,Business,Cary,Durham,18.990212,Meeting,17.0,67.02427764705882,Monday,Evening
2016-07-05,0.0,0.0,2016-07-05,0.0,5.0,July,2016,Business,Parkwood,Parkwood,1.9312079999999998,Errand/Supplies,5.0,23.174495999999998,Tuesday,Night
2016-07-05,0.0,8.0,2016-07-05,0.0,28.0,July,2016,Business,Durham,Cary,15.932466,Meeting,20.0,47.797398,Tuesday,Night
2016-07-05,16.0,48.0,2016-07-05,16.0,52.0,July,2016,Business,Whitebridge,Whitebridge,0.9656039999999999,Errand/Supplies,4.0,14.48406,Tuesday,Afternoon
2016-07-05,20.0,6.0,2016-07-05,20.0,26.0,July,2016,Business,Cary,Durham,15.932466,Errand/Supplies,20.0,47.797398,Tuesday,Evening
2016-07-05,22.0,41.0,2016-07-05,23.0,2.0,July,2016,Business,Durham,Morrisville,13.840323999999999,Errand/Supplies,21.0,39.54378285714286,Tuesday,Evening
2016-07-06,0.0,33.0,2016-07-06,0.0,53.0,July,2016,Business,Morrisville,Cary,10.138842,Meal/Entertain,20.0,30.416526,Wednesday,Night
2016-07-06,9.0,6.0,2016-07-06,9.0,25.0,July,2016,Business,Cary,Durham,15.932466,Meeting,19.0,50.31305052631579,Wednesday,Morning
2016-07-06,12.0,48.0,2016-07-06,13.0,8.0,July,2016,Business,Durham,Cary,15.932466,Meeting,20.0,47.797398,Wednesday,Morning
2016-07-06,20.0,4.0,2016-07-06,20.0,14.0,July,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,10.0,31.864932,Wednesday,Evening
2016-07-06,23.0,46.0,2016-07-06,23.0,59.0,July,2016,Business,Morrisville,Cary,4.9889540000000006,Customer Visit,13.0,23.02594153846154,Wednesday,Evening
2016-07-07,8.0,22.0,2016-07-07,8.0,50.0,July,2016,Business,Cary,Morrisville,12.713786,Temporary Site,28.0,27.243827142857143,Thursday,Morning
2016-07-07,10.0,27.0,2016-07-07,10.0,33.0,July,2016,Business,Morrisville,Cary,14.323126,Temporary Site,6.0,143.23126,Thursday,Morning
2016-07-07,12.0,59.0,2016-07-07,13.0,35.0,July,2016,Business,Kenner,New Orleans,20.599552000000003,Temporary Site,36.0,34.33258666666667,Thursday,Morning
2016-07-08,9.0,50.0,2016-07-08,10.0,13.0,July,2016,Business,CBD,Pontchartrain Beach,12.391918,Temporary Site,23.0,32.32674260869565,Friday,Morning
2016-07-08,10.0,51.0,2016-07-08,11.0,12.0,July,2016,Business,Pontchartrain Beach,CBD,11.26538,Temporary Site,21.0,32.186800000000005,Friday,Morning
2016-07-08,13.0,48.0,2016-07-08,14.0,11.0,July,2016,Business,New Orleans,Metairie,20.11675,Temporary Site,23.0,52.47847826086956,Friday,Afternoon
2016-07-08,17.0,11.0,2016-07-08,17.0,30.0,July,2016,Business,Kenner,New Orleans,21.243288,Temporary Site,19.0,67.08406736842106,Friday,Afternoon
2016-07-09,9.0,3.0,2016-07-09,9.0,46.0,July,2016,Business,New Orleans,Kenner,20.92142,Temporary Site,43.0,29.192679069767443,Saturday,Morning
2016-07-09,9.0,52.0,2016-07-09,10.0,6.0,July,2016,Business,Kenner,Metairie,7.885766,Temporary Site,14.0,33.79614,Saturday,Morning
2016-07-09,10.0,15.0,2016-07-09,10.0,33.0,July,2016,Business,Metairie,New Orleans,13.67939,Temporary Site,18.0,45.597966666666665,Saturday,Morning
2016-07-10,14.0,10.0,2016-07-10,14.0,17.0,July,2016,Business,CBD,St Thomas,2.092142,Temporary Site,7.0,17.932645714285712,Sunday,Afternoon
2016-07-10,16.0,4.0,2016-07-10,16.0,15.0,July,2016,Business,St Thomas,CBD,2.896812,Temporary Site,11.0,15.800792727272729,Sunday,Afternoon
2016-07-10,18.0,5.0,2016-07-10,18.0,21.0,July,2016,Business,New Orleans,Kenner,21.887024,Temporary Site,16.0,82.07634,Sunday,Afternoon
2016-07-10,19.0,51.0,2016-07-10,20.0,8.0,July,2016,Business,Kenner,New Orleans,21.565156,Temporary Site,17.0,76.11231529411765,Sunday,Evening
2016-07-12,16.0,10.0,2016-07-12,16.0,45.0,July,2016,Business,New Orleans,Kenner,19.794882,Temporary Site,35.0,33.93408342857143,Tuesday,Afternoon
2016-07-12,19.0,21.0,2016-07-12,19.0,26.0,July,2016,Personal,Kenner,Kenner,2.2530759999999996,Temporary Site,5.0,27.036911999999997,Tuesday,Evening
2016-07-13,12.0,39.0,2016-07-13,13.0,20.0,July,2016,Personal,Cary,Morrisville,37.81949,Temporary Site,41.0,55.34559512195122,Wednesday,Morning
2016-07-13,13.0,25.0,2016-07-13,13.0,39.0,July,2016,Personal,Morrisville,Morrisville,3.5405480000000003,Temporary Site,14.0,15.173777142857144,Wednesday,Afternoon
2016-07-13,13.0,42.0,2016-07-13,13.0,54.0,July,2016,Personal,Morrisville,Cary,7.0810960000000005,Temporary Site,12.0,35.40548,Wednesday,Afternoon
2016-07-14,15.0,51.0,2016-07-14,15.0,59.0,July,2016,Personal,Cary,Morrisville,5.310822,Temporary Site,8.0,39.831165,Thursday,Afternoon
2016-07-14,16.0,3.0,2016-07-14,16.0,34.0,July,2016,Business,Morrisville,Morrisville,18.990212,Errand/Supplies,31.0,36.75524903225806,Thursday,Afternoon
2016-07-14,16.0,39.0,2016-07-14,20.0,5.0,July,2016,Business,Morrisville,Banner Elk,314.304102,Errand/Supplies,206.0,91.5448840776699,Thursday,Afternoon
2016-07-15,11.0,32.0,2016-07-15,11.0,53.0,July,2016,Personal,Banner Elk,Banner Elk,13.357522000000001,Errand/Supplies,21.0,38.164348571428576,Friday,Morning
2016-07-15,12.0,9.0,2016-07-15,12.0,19.0,July,2016,Personal,Banner Elk,Banner Elk,5.149888000000001,Errand/Supplies,10.0,30.899328000000004,Friday,Morning
2016-07-15,12.0,35.0,2016-07-15,13.0,15.0,July,2016,Personal,Banner Elk,Elk Park,36.049215999999994,Errand/Supplies,40.0,54.073823999999995,Friday,Morning
2016-07-15,15.0,3.0,2016-07-15,15.0,33.0,July,2016,Personal,Elk Park,Banner Elk,19.633948,Errand/Supplies,30.0,39.267896,Friday,Afternoon
2016-07-15,15.0,40.0,2016-07-15,15.0,52.0,July,2016,Personal,Banner Elk,Banner Elk,7.24203,Errand/Supplies,12.0,36.21015,Friday,Afternoon
2016-07-16,13.0,14.0,2016-07-16,14.0,10.0,July,2016,Personal,Banner Elk,Newland,45.222454,Errand/Supplies,56.0,48.45262928571428,Saturday,Afternoon
2016-07-16,14.0,14.0,2016-07-16,14.0,30.0,July,2016,Personal,Newland,Newland,6.115492,Errand/Supplies,16.0,22.933094999999998,Saturday,Afternoon
2016-07-16,15.0,29.0,2016-07-16,16.0,57.0,July,2016,Personal,Newland,Boone,67.43134599999999,Errand/Supplies,88.0,45.97591772727272,Saturday,Afternoon
2016-07-16,19.0,42.0,2016-07-16,20.0,35.0,July,2016,Personal,Boone,Banner Elk,38.302292,Errand/Supplies,53.0,43.36108528301887,Saturday,Evening
2016-07-16,21.0,45.0,2016-07-16,22.0,18.0,July,2016,Personal,Banner Elk,Banner Elk,20.92142,Errand/Supplies,33.0,38.038945454545456,Saturday,Evening
2016-07-16,22.0,50.0,2016-07-16,23.0,3.0,July,2016,Business,Banner Elk,Banner Elk,7.0810960000000005,Errand/Supplies,13.0,32.68198153846154,Saturday,Evening
2016-07-17,11.0,23.0,2016-07-17,11.0,50.0,July,2016,Personal,Banner Elk,Boone,24.301033999999998,Charity ($),27.0,54.00229777777777,Sunday,Morning
2016-07-17,12.0,20.0,2016-07-17,15.0,25.0,July,2016,Personal,Boone,Cary,290.003068,Commute,185.0,94.05504908108107,Sunday,Morning
2016-07-18,10.0,37.0,2016-07-18,10.0,49.0,July,2016,Personal,Cary,Morrisville,6.598293999999999,Moving,12.0,32.99146999999999,Monday,Morning
2016-07-18,10.0,54.0,2016-07-18,11.0,15.0,July,2016,Personal,Morrisville,Cary,9.816974,Moving,21.0,28.048497142857144,Monday,Morning
2016-07-18,11.0,25.0,2016-07-18,11.0,36.0,July,2016,Personal,Northwoods,Preston,5.310822,Moving,11.0,28.968120000000003,Monday,Morning
2016-07-18,11.0,40.0,2016-07-18,11.0,56.0,July,2016,Personal,Preston,Whitebridge,7.563898,Moving,16.0,28.3646175,Monday,Morning
2016-07-18,17.0,12.0,2016-07-18,17.0,33.0,July,2016,Business,Cary,Apex,11.587248,Meeting,21.0,33.10642285714286,Monday,Afternoon
2016-07-18,18.0,32.0,2016-07-18,18.0,47.0,July,2016,Business,Apex,Cary,8.85137,Meal/Entertain,15.0,35.40548,Monday,Afternoon
2016-07-18,19.0,7.0,2016-07-18,19.0,14.0,July,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,7.0,45.52133142857143,Monday,Evening
2016-07-18,20.0,28.0,2016-07-18,20.0,32.0,July,2016,Business,Hazelwood,Weston,1.448406,Errand/Supplies,4.0,21.726090000000003,Monday,Evening
2016-07-18,21.0,11.0,2016-07-18,21.0,19.0,July,2016,Business,Morrisville,Cary,6.115492,Meal/Entertain,8.0,45.866189999999996,Monday,Evening
2016-07-19,10.0,35.0,2016-07-19,10.0,51.0,July,2016,Business,Whitebridge,Stonewater,10.299776000000001,Customer Visit,16.0,38.62416,Tuesday,Morning
2016-07-19,10.0,56.0,2016-07-19,11.0,11.0,July,2016,Business,Stonewater,Lexington Park at Amberly,4.82802,Meeting,15.0,19.31208,Tuesday,Morning
2016-07-19,11.0,30.0,2016-07-19,12.0,0.0,July,2016,Business,Lexington Park at Amberly,Whitebridge,14.001257999999998,Meal/Entertain,30.0,28.002515999999996,Tuesday,Morning
2016-07-19,17.0,14.0,2016-07-19,17.0,24.0,July,2016,Business,Whitebridge,Chessington,6.276426,Errand/Supplies,10.0,37.658556000000004,Tuesday,Afternoon
2016-07-19,17.0,50.0,2016-07-19,18.0,8.0,July,2016,Personal,Chessington,Whitebridge,7.724831999999999,Errand/Supplies,18.0,25.74944,Tuesday,Afternoon
2016-07-20,17.0,12.0,2016-07-20,17.0,24.0,July,2016,Personal,Whitebridge,Edgehill Farms,4.506151999999999,Errand/Supplies,12.0,22.530759999999994,Wednesday,Afternoon
2016-07-20,17.0,50.0,2016-07-20,17.0,57.0,July,2016,Personal,Edgehill Farms,Preston,2.2530759999999996,Errand/Supplies,7.0,19.312079999999998,Wednesday,Afternoon
2016-07-20,18.0,16.0,2016-07-20,18.0,20.0,July,2016,Personal,Preston,Whitebridge,2.2530759999999996,Errand/Supplies,4.0,33.796139999999994,Wednesday,Afternoon
2016-07-21,17.0,17.0,2016-07-21,17.0,23.0,July,2016,Business,Whitebridge,Edgehill Farms,4.345218,Errand/Supplies,6.0,43.45218,Thursday,Afternoon
2016-07-21,17.0,42.0,2016-07-21,17.0,51.0,July,2016,Business,Edgehill Farms,Burtrose,3.7014819999999995,Errand/Supplies,9.0,24.676546666666663,Thursday,Afternoon
2016-07-21,18.0,27.0,2016-07-21,18.0,42.0,July,2016,Business,Cary,Morrisville,5.9545580000000005,Errand/Supplies,15.0,23.818232000000002,Thursday,Afternoon
2016-07-21,19.0,30.0,2016-07-21,19.0,39.0,July,2016,Business,Morrisville,Cary,4.667085999999999,Errand/Supplies,9.0,31.113906666666665,Thursday,Evening
2016-07-22,10.0,42.0,2016-07-22,10.0,53.0,July,2016,Business,Cary,Morrisville,6.115492,Errand/Supplies,11.0,33.357229090909094,Friday,Morning
2016-07-22,11.0,11.0,2016-07-22,11.0,25.0,July,2016,Business,Morrisville,Cary,8.207633999999999,Errand/Supplies,14.0,35.175574285714276,Friday,Morning
2016-07-22,11.0,37.0,2016-07-22,12.0,0.0,July,2016,Business,Hazelwood,Lexington Park at Amberly,14.644993999999999,Errand/Supplies,23.0,38.20433217391304,Friday,Morning
2016-07-22,12.0,14.0,2016-07-22,12.0,31.0,July,2016,Business,Cary,Durham,12.87472,Errand/Supplies,17.0,45.440188235294116,Friday,Morning
2016-07-22,13.0,21.0,2016-07-22,13.0,42.0,July,2016,Business,Durham,Cary,15.932466,Meeting,21.0,45.52133142857143,Friday,Afternoon
2016-07-22,14.0,27.0,2016-07-22,14.0,43.0,July,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,16.0,36.8136525,Friday,Afternoon
2016-07-22,15.0,49.0,2016-07-22,16.0,22.0,July,2016,Business,Morrisville,Cary,19.633948,Meal/Entertain,33.0,35.69808727272727,Friday,Afternoon
2016-07-22,18.0,33.0,2016-07-22,18.0,51.0,July,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meal/Entertain,18.0,42.915733333333336,Friday,Afternoon
2016-07-23,14.0,27.0,2016-07-23,14.0,44.0,July,2016,Business,Cary,Morrisville,6.43736,Meal/Entertain,17.0,22.720094117647058,Saturday,Afternoon
2016-07-23,14.0,48.0,2016-07-23,15.0,12.0,July,2016,Business,Morrisville,Cary,15.28873,Meal/Entertain,24.0,38.221824999999995,Saturday,Afternoon
2016-07-23,15.0,15.0,2016-07-23,15.0,27.0,July,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,12.0,24.1401,Saturday,Afternoon
2016-07-23,15.0,50.0,2016-07-23,16.0,10.0,July,2016,Business,Morrisville,Cary,10.138842,Meal/Entertain,20.0,30.416526,Saturday,Afternoon
2016-07-23,20.0,17.0,2016-07-23,20.0,33.0,July,2016,Business,Cary,Durham,16.737136,Meeting,16.0,62.76426,Saturday,Evening
2016-07-23,23.0,18.0,2016-07-23,23.0,43.0,July,2016,Business,Durham,Cary,15.932466,Meeting,25.0,38.2379184,Saturday,Evening
2016-07-25,10.0,35.0,2016-07-25,10.0,41.0,July,2016,Business,Whitebridge,Parkway,2.41401,Meeting,6.0,24.1401,Monday,Morning
2016-07-25,10.0,47.0,2016-07-25,10.0,58.0,July,2016,Business,Cary,Morrisville,7.885766,Meeting,11.0,43.0132690909091,Monday,Morning
2016-07-25,11.0,4.0,2016-07-25,11.0,33.0,July,2016,Business,Morrisville,Cary,12.713786,Meeting,29.0,26.304384827586208,Monday,Morning
2016-07-25,11.0,37.0,2016-07-25,11.0,44.0,July,2016,Business,Parkway,Whitebridge,2.735878,Meeting,7.0,23.450382857142856,Monday,Morning
2016-07-26,15.0,43.0,2016-07-26,15.0,49.0,July,2016,Business,Whitebridge,Westpark Place,3.5405480000000003,Meeting,6.0,35.40548,Tuesday,Afternoon
2016-07-26,17.0,14.0,2016-07-26,17.0,24.0,July,2016,Business,Westpark Place,Whitebridge,3.379614,Meeting,10.0,20.277684,Tuesday,Afternoon
2016-07-26,20.0,52.0,2016-07-26,21.0,0.0,July,2016,Business,Cary,Morrisville,4.02335,Meal/Entertain,8.0,30.175124999999998,Tuesday,Evening
2016-07-26,22.0,31.0,2016-07-26,22.0,39.0,July,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8.0,30.175124999999998,Tuesday,Evening
2016-07-27,19.0,8.0,2016-07-27,19.0,20.0,July,2016,Business,Cary,Morrisville,4.506151999999999,Meal/Entertain,12.0,22.530759999999994,Wednesday,Evening
2016-07-27,21.0,34.0,2016-07-27,21.0,57.0,July,2016,Business,Morrisville,Raleigh,23.657297999999997,Meal/Entertain,23.0,61.7146904347826,Wednesday,Evening
2016-07-27,22.0,0.0,2016-07-27,22.0,26.0,July,2016,Business,Raleigh,Morrisville,23.496364,Meal/Entertain,26.0,54.22237846153846,Wednesday,Evening
2016-07-28,0.0,4.0,2016-07-28,0.0,9.0,July,2016,Business,Morrisville,Cary,3.7014819999999995,Meal/Entertain,5.0,44.417784,Thursday,Night
2016-07-29,15.0,45.0,2016-07-29,15.0,47.0,July,2016,Business,Whitebridge,Westpark Place,3.5405480000000003,Meal/Entertain,2.0,106.21644,Friday,Afternoon
2016-07-29,17.0,27.0,2016-07-29,17.0,45.0,July,2016,Business,Westpark Place,Whitebridge,3.5405480000000003,Meal/Entertain,18.0,11.801826666666669,Friday,Afternoon
2016-07-30,17.0,2.0,2016-07-30,17.0,27.0,July,2016,Business,Cary,Durham,22.53076,Meal/Entertain,25.0,54.073824,Saturday,Afternoon
2016-07-30,21.0,16.0,2016-07-30,21.0,41.0,July,2016,Business,Durham,Cary,21.404222,Meal/Entertain,25.0,51.3701328,Saturday,Evening
2016-07-31,17.0,30.0,2016-07-31,17.0,37.0,July,2016,Business,Westpark Place,Whitebridge,2.896812,Meal/Entertain,7.0,24.829817142857145,Sunday,Afternoon
2016-08-01,12.0,47.0,2016-08-01,13.0,4.0,Aug,2016,Business,Whitebridge,Arlington Park at Amberly,9.977908000000001,Meal/Entertain,17.0,35.21614588235295,Monday,Morning
2016-08-01,13.0,8.0,2016-08-01,13.0,19.0,Aug,2016,Business,Arlington Park at Amberly,Lexington Park at Amberly,2.092142,Meal/Entertain,11.0,11.411683636363637,Monday,Afternoon
2016-08-01,13.0,28.0,2016-08-01,13.0,46.0,Aug,2016,Business,Lexington Park at Amberly,Westpark Place,3.057746,Meal/Entertain,18.0,10.192486666666667,Monday,Afternoon
2016-08-01,13.0,52.0,2016-08-01,14.0,14.0,Aug,2016,Business,Cary,Apex,11.104446000000001,Meal/Entertain,22.0,30.28485272727273,Monday,Afternoon
2016-08-01,15.0,40.0,2016-08-01,15.0,47.0,Aug,2016,Business,Apex,Cary,7.402963999999999,Meal/Entertain,7.0,63.453977142857134,Monday,Afternoon
2016-08-01,16.0,18.0,2016-08-01,16.0,25.0,Aug,2016,Business,Whitebridge,Edgehill Farms,4.506151999999999,Meal/Entertain,7.0,38.624159999999996,Monday,Afternoon
2016-08-01,16.0,29.0,2016-08-01,16.0,59.0,Aug,2016,Business,Cary,Morrisville,14.644993999999999,Meal/Entertain,30.0,29.289987999999997,Monday,Afternoon
2016-08-01,17.0,23.0,2016-08-01,17.0,55.0,Aug,2016,Business,Morrisville,Cary,13.035654,Meal/Entertain,32.0,24.44185125,Monday,Afternoon
2016-08-02,8.0,11.0,2016-08-02,8.0,32.0,Aug,2016,Business,Cary,Morrisville,13.518456,Meeting,21.0,38.62416,Tuesday,Morning
2016-08-02,11.0,51.0,2016-08-02,12.0,15.0,Aug,2016,Business,Arlington,Washington,7.885766,Meeting,24.0,19.714415,Tuesday,Morning
2016-08-02,19.0,15.0,2016-08-02,19.0,23.0,Aug,2016,Business,Kalorama Triangle,K Street,1.60934,Meeting,8.0,12.07005,Tuesday,Evening
2016-08-02,21.0,23.0,2016-08-02,21.0,29.0,Aug,2016,Business,K Street,Kalorama Triangle,1.60934,Meeting,6.0,16.0934,Tuesday,Evening
2016-08-03,12.0,46.0,2016-08-03,13.0,0.0,Aug,2016,Business,West End,Northwest Rectangle,3.21868,Meeting,14.0,13.794342857142857,Wednesday,Morning
2016-08-03,14.0,59.0,2016-08-03,15.0,3.0,Aug,2016,Business,K Street,Kalorama Triangle,1.7702740000000001,Meeting,4.0,26.55411,Wednesday,Afternoon
2016-08-03,16.0,0.0,2016-08-03,16.0,4.0,Aug,2016,Business,Kalorama Triangle,Downtown,2.41401,Meeting,4.0,36.210150000000006,Wednesday,Afternoon
2016-08-05,17.0,23.0,2016-08-05,17.0,30.0,Aug,2016,Business,Connecticut Avenue,Kalorama Triangle,2.092142,Meeting,7.0,17.932645714285712,Friday,Afternoon
2016-08-05,18.0,17.0,2016-08-05,18.0,21.0,Aug,2016,Business,Kalorama Triangle,Columbia Heights,2.896812,Meeting,4.0,43.452180000000006,Friday,Afternoon
2016-08-05,19.0,17.0,2016-08-05,19.0,27.0,Aug,2016,Business,Columbia Heights,Kalorama Triangle,2.41401,Meeting,10.0,14.484060000000001,Friday,Evening
2016-08-06,6.0,40.0,2016-08-06,6.0,58.0,Aug,2016,Business,Washington,Arlington,10.621644,Meeting,18.0,35.405480000000004,Saturday,Night
2016-08-06,9.0,31.0,2016-08-06,9.0,53.0,Aug,2016,Business,Morrisville,Cary,12.87472,Meeting,22.0,35.11287272727273,Saturday,Morning
2016-08-07,17.0,14.0,2016-08-07,17.0,23.0,Aug,2016,Business,Whitebridge,Edgehill Farms,4.345218,Meeting,9.0,28.968120000000003,Sunday,Afternoon
2016-08-07,17.0,28.0,2016-08-07,17.0,43.0,Aug,2016,Business,Edgehill Farms,Whitebridge,4.345218,Customer Visit,15.0,17.380872,Sunday,Afternoon
2016-08-07,18.0,17.0,2016-08-07,18.0,23.0,Aug,2016,Business,Cary,Morrisville,4.02335,Customer Visit,6.0,40.23349999999999,Sunday,Afternoon
2016-08-07,20.0,15.0,2016-08-07,20.0,23.0,Aug,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8.0,30.175124999999998,Sunday,Evening
2016-08-08,16.0,17.0,2016-08-08,16.0,31.0,Aug,2016,Business,Whitebridge,Farmington Woods,8.368568,Meal/Entertain,14.0,35.865291428571425,Monday,Afternoon
2016-08-08,16.0,37.0,2016-08-08,16.0,50.0,Aug,2016,Business,Farmington Woods,Edgehill Farms,6.43736,Meal/Entertain,13.0,29.710892307692305,Monday,Afternoon
2016-08-08,17.0,2.0,2016-08-08,17.0,13.0,Aug,2016,Business,Edgehill Farms,Whitebridge,4.345218,Customer Visit,11.0,23.701189090909093,Monday,Afternoon
2016-08-08,21.0,50.0,2016-08-08,22.0,15.0,Aug,2016,Business,Cary,Morrisville,7.724831999999999,Customer Visit,25.0,18.539596799999998,Monday,Evening
2016-08-08,23.0,28.0,2016-08-08,23.0,37.0,Aug,2016,Business,Morrisville,Cary,5.149888000000001,Customer Visit,9.0,34.33258666666667,Monday,Evening
2016-08-09,14.0,20.0,2016-08-09,14.0,38.0,Aug,2016,Business,Whitebridge,Waverly Place,11.104446000000001,Customer Visit,18.0,37.01482000000001,Tuesday,Afternoon
2016-08-09,15.0,15.0,2016-08-09,15.0,36.0,Aug,2016,Business,Cary,Raleigh,23.979166,Customer Visit,21.0,68.51190285714286,Tuesday,Afternoon
2016-08-09,16.0,4.0,2016-08-09,16.0,37.0,Aug,2016,Business,Raleigh,Cary,28.002515999999996,Customer Visit,33.0,50.913665454545445,Tuesday,Afternoon
2016-08-10,16.0,56.0,2016-08-10,17.0,24.0,Aug,2016,Business,Cary,Durham,20.760486,Customer Visit,28.0,44.486755714285714,Wednesday,Afternoon
2016-08-10,17.0,53.0,2016-08-10,18.0,28.0,Aug,2016,Business,Durham,Apex,24.622902,Customer Visit,35.0,42.21068914285714,Wednesday,Afternoon
2016-08-10,18.0,49.0,2016-08-10,18.0,50.0,Aug,2016,Business,Apex,Apex,1.60934,Customer Visit,1.0,96.5604,Wednesday,Afternoon
2016-08-10,19.0,47.0,2016-08-10,20.0,2.0,Aug,2016,Business,Apex,Cary,9.65604,Customer Visit,15.0,38.62416,Wednesday,Evening
2016-08-11,12.0,53.0,2016-08-11,13.0,0.0,Aug,2016,Business,Whitebridge,Heritage Pines,3.5405480000000003,Customer Visit,7.0,30.34755428571429,Thursday,Morning
2016-08-11,13.0,14.0,2016-08-11,13.0,28.0,Aug,2016,Business,Heritage Pines,Edgehill Farms,7.0810960000000005,Customer Visit,14.0,30.34755428571429,Thursday,Afternoon
2016-08-11,13.0,32.0,2016-08-11,13.0,42.0,Aug,2016,Business,Edgehill Farms,Whitebridge,4.506151999999999,Customer Visit,10.0,27.036911999999997,Thursday,Afternoon
2016-08-11,18.0,37.0,2016-08-11,19.0,29.0,Aug,2016,Business,Cary,Wake Forest,51.016078,Customer Visit,52.0,58.864705384615384,Thursday,Afternoon
2016-08-11,20.0,59.0,2016-08-11,21.0,44.0,Aug,2016,Business,Wake Forest,Cary,51.337945999999995,Customer Visit,45.0,68.45059466666666,Thursday,Evening
2016-08-12,18.0,49.0,2016-08-12,18.0,52.0,Aug,2016,Business,Whitebridge,Westpark Place,3.057746,Customer Visit,3.0,61.15492,Friday,Afternoon
2016-08-12,18.0,56.0,2016-08-12,19.0,5.0,Aug,2016,Business,Westpark Place,Whitebridge,2.896812,Customer Visit,9.0,19.31208,Friday,Afternoon
2016-08-13,15.0,35.0,2016-08-13,15.0,58.0,Aug,2016,Business,Cary,Morrisville,13.518456,Meeting,23.0,35.26553739130435,Saturday,Afternoon
2016-08-15,9.0,5.0,2016-08-15,9.0,52.0,Aug,2016,Business,R?walpindi,Unknown Location,25.105704,Meeting,47.0,32.04983489361702,Monday,Morning
2016-08-15,15.0,20.0,2016-08-15,15.0,47.0,Aug,2016,Business,Unknown Location,Unknown Location,22.691694,Meeting,27.0,50.42598666666666,Monday,Afternoon
2016-08-15,16.0,52.0,2016-08-15,17.0,30.0,Aug,2016,Business,Unknown Location,Unknown Location,25.266638,Meeting,38.0,39.89469157894737,Monday,Afternoon
2016-08-15,19.0,8.0,2016-08-15,20.0,30.0,Aug,2016,Business,Unknown Location,Unknown Location,41.681906,Temporary Site,82.0,30.498955609756095,Monday,Evening
2016-08-16,7.0,58.0,2016-08-16,8.0,11.0,Aug,2016,Business,Unknown Location,Unknown Location,12.713786,Temporary Site,13.0,58.67901230769231,Tuesday,Morning
2016-08-16,8.0,16.0,2016-08-16,8.0,23.0,Aug,2016,Business,Unknown Location,Unknown Location,4.345218,Temporary Site,7.0,37.244725714285714,Tuesday,Morning
2016-08-16,8.0,46.0,2016-08-16,8.0,53.0,Aug,2016,Business,Unknown Location,Unknown Location,8.85137,Temporary Site,7.0,75.86888571428571,Tuesday,Morning
2016-08-16,10.0,6.0,2016-08-16,10.0,27.0,Aug,2016,Business,Unknown Location,Islamabad,9.173238,Temporary Site,21.0,26.209251428571427,Tuesday,Morning
2016-08-16,10.0,31.0,2016-08-16,10.0,38.0,Aug,2016,Business,Islamabad,Islamabad,1.9312079999999998,Temporary Site,7.0,16.553211428571426,Tuesday,Morning
